Unique ID,Name,Honoree,City,County,State,Side,Coordinates,Symbol Type,Symbol Category,Sponsor,Year Dedicated,Year Removed,Was this symbol removed?
770,Johnston Drive,Joseph Eggleston Johnston,Wilmington,New Hanover,NC,South,"34.189560, -77.903640",Highway / Roadway,Roads,Unknown,Unknown,,Active
2011,Kirby Smith Drive,Edmund Kirby Smith,Wilmington,New Hanover,NC,South,"34.184200, -77.885435",Highway / Roadway,Roads,Unknown,Unknown,,Active
771,Pemberton Drive,John C. Pemberton,Wilmington,New Hanover,NC,South,"34.190172, -77.902173",Highway / Roadway,Roads,Unknown,Unknown,,Active
765,Pettigrew Drive,James Johnston Pettigrew,Wilmington,New Hanover,NC,South,"34.189167, -77.910861",Highway / Roadway,Roads,Unknown,Unknown,,Active
2022,Pickett Drive,George Pickett,Wilmington,New Hanover,NC,South,"34.194469, -77.898478",Highway / Roadway,Roads,Unknown,Unknown,,Active
2008,R.L. Honeycutt Drive,R.L. Honeycutt,Wilmington,New Hanover,NC,South,"34.183823, -77.909154",Highway / Roadway,Roads,Unknown,Unknown,,Active
774,Robert E. Lee Drive,Robert E. Lee,Wilmington,New Hanover,NC,South,"34.189602, -77.900374",Highway / Roadway,Roads,Unknown,Unknown,,Active
2007,Robert Hoke Road,Robert Hoke,Wilmington,New Hanover,NC,South,"34.180794, -77.910263",Highway / Roadway,Roads,Unknown,Unknown,,Active
2006,Robert S Garnett Drive,Robert Seldon Garnett,Wilmington,New Hanover,NC,South,"34.179050, -77.895525",Highway / Roadway,Roads,Unknown,Unknown,,Active
822,Rose O'Neal Greenhow Monument,Rose O'Neal Greenhow,Wilmington,New Hanover,NC,South,"34.234589, -77.945805",Monument,Other: Monument,Unknown,Unknown,,Active
2005,Samuel Cooper Drive,Samuel Cooper,Wilmington,New Hanover,NC,South,"34.177869, -77.889196",Highway / Roadway,Roads,Unknown,Unknown,,Active
2023,Semmes Drive,Raphael Semmes,Wilmington,New Hanover,NC,South,"34.183674, -77.904845",Highway / Roadway,Roads,Unknown,Unknown,,Active
767,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Wilmington,New Hanover,NC,South,"34.188582, -77.909660",Highway / Roadway,Roads,Unknown,Unknown,,Active
2012,Van Dorn Court,Earl Van Dorn,Wilmington,New Hanover,NC,South,"34.180582, -77.895897",Highway / Roadway,Roads,Unknown,Unknown,,Active
862,Memorial Drinking Fountain,No specific honoree,Wilson,Wilson,NC,South,"35.725177, -77.910258",Monument,Courthouse Grounds,United Daughters of the Confederacy and DAR,1926,,Active
825,Confederate Soldiers Monument,No specific honoree,Windsor,Bertie,NC,South,"35.997136, -76.945544",Monument,Other: Monument,Bertie County Confederate Veteran Association,1896,,Active
753,Confederate Street,No specific honoree,Windsor,Bertie,NC,South,"36.000915, -76.956888",Highway / Roadway,Roads,Unknown,Unknown,,Active
863,Confederate Soldiers Monument,No specific honoree,Winston-Salem,Forsyth,NC,South,"36.098304, -80.244721",Monument,Courthouse Grounds,United Daughters of the Confederacy,1905,,Active
864,Confederate Soldiers Monument,No specific honoree,Winton,Hertford,NC,South,"36.396498, -76.933509",Monument,Courthouse Grounds,United Daughters of the Confederacy,1913,,Active
826,Confederate Soldiers Monument,No specific honoree,Yanceyville,Caswell,NC,South,"36.403491, -79.336330",Monument,Other: Monument,United Daughters of the Confederacy,1921,,Active
2250,Jefferson Davis Highway Marker,Jefferson Davis,Deming,Luna,NM,Not a State,"32.224800, -108.122800",Monument,Other: Monument,United Daughters of the Confederacy,1955,,Active
2160,Confederate Monument,No specific honoree,Fort Craig,Socorro,NM,Not a State,"33.724983, -107.002483",Monument,Other: Monument,United Daughters of the Confederacy,1936,,Active
2116,Jefferson Davis Highway Marker,Jefferson Davis,Las Cruces,Doña Ana,NM,Not a State,"32.281433, -106.866233",Monument,Other: Monument,United Daughters of the Confederacy,1955,,Active
1928,Jefferson Davis Highway Marker,Jefferson Davis,Lordsburg,Hidalgo,NM,Not a State,"32.352667, -108.742867",Monument,Other: Monument,United Daughters of the Confederacy,1960,,Active
872,Jeff Davis Peak,Jefferson Davis,Snake Range Mountains,White Pine,NV,North,"38.988616, -114.297865",Other,"Other: Parks/Trails, Etc.",George Montague Wheeler,1869,,Active
1830,Robert E. Lee Bust,Robert E. Lee,Bronx,Bronx,NY,North,"40.858848, -73.912218",Monument,Other: Monument,United Daughters of the Confederacy,1923,2017,Removed
1831,Stonewall Jackson Bust,"Thomas Jonathan ""Stonewall"" Jackson",Bronx,Bronx,NY,North,"40.858995, -73.912468",Monument,Other: Monument,United Daughters of the Confederacy,1957,2017,Removed
874,General Lee Avenue,Robert E. Lee,Brooklyn,Kings,NY,South,"40.608191, -74.027476",Highway / Roadway,Roads,Unknown,Unknown,,Active
875,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Brooklyn,Kings,NY,South,"40.606752, -74.030813",Highway / Roadway,Roads,Unknown,Unknown,,Active
1998,Robert E. Lee Barracks at West Point,Robert E. Lee,West Point,Orange,NY,South,"41.389342, -73.956536",Building,Other: Buildings,U.S. Army,1962,,Active
1875,Robert E Lee Drive,Robert E. Lee,Fairfield,"Butler, Hamilton",OH,North,"39.309508, -84.567736",Highway / Roadway,Roads,Unknown,Unknown,,Active
1876,Stonewall Lane,"Thomas Jonathan ""Stonewall"" Jackson",Fairfield,"Butler, Hamilton",OH,North,"39.309109, -84.569227",Highway / Roadway,Roads,Unknown,Unknown,,Active
1883,Robert E. Lee Dixie Highway Monument,Robert E. Lee,Franklin,Warren,OH,North,"39.545226, -84.317268",Monument,Other: Monument,United Daughters of the Confederacy,1927,2017,Removed
878,Beauregard Court,Pierre Gustave Toutant-Beauregard,Milford,Clermont,OH,North,"39.185794, -84.217061",Highway / Roadway,Roads,Unknown,Unknown,,Active
877,Jeb Stuart Drive,"James Ewell Brown ""Jeb"" Stuart",Milford,Clermont,OH,North,"39.184731, -84.220315",Highway / Roadway,Roads,Unknown,Unknown,,Active
876,Stonewall Jackson Drive,"Thomas Jonathan ""Stonewall"" Jackson",Milford,Clermont,OH,North,"39.185005, -84.224228",Highway / Roadway,Roads,Unknown,Unknown,,Active
879,Jackson County,"Thomas Jonathan ""Stonewall"" Jackson",Altus,Jackson,OK,Not a State,"34.646348, -99.310154",County,Other: County/Municipality ,Unknown,1907,,Active
880,Confederate Monument,No specific honoree,Ardmore,Carter,OK,Not a State,"34.160787, -97.143885",Monument,Other: Monument,Unknown,1910,,Active
885,Confederate Monument,No specific honoree,Durant,Bryan,OK,Not a State,"33.993133, -96.379417",Monument,Courthouse Grounds,United Daughters of the Confederacy,1917,,Active
887,Robert E. Lee Elementary School,Robert E. Lee,Durant,Bryan,OK,Not a State,"33.989756, -96.385814",School,Schools,Unknown,1937,,Active
881,Rose Hill,No specific honoree,Hugo,Choctaw,OK,Not a State,"33.997426, -95.468660",Monument,Other: Monument,Unknown,Unknown,,Active
1938,Jeff Lee Park and Pool,Robert E. Lee,McAlester,Pittsburg,OK,Not a State,"34.944569, -95.760067",Park,"Other: Parks/Trails, Etc.",Unknown,Unknown,,Active
888,Robert E. Lee Elementary School,Robert E. Lee,Oklahoma City,Oklahoma,OK,Not a State,"35.434857, -97.520763",School,Schools,Unknown,1910,2017,Removed
2227,Stand Watie Elementary School,Stand Watie,Oklahoma City,Oklahoma,OK,Not a State,"35.429528, -97.559567",School,Schools,Unknown,1930,2017,Removed
2226,Stonewall Jackson Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Oklahoma City,Oklahoma,OK,Not a State,"35.438299, -97.557615",School,Schools,Unknown,1931,2018,Removed
889,Lee Elementary School,Robert E. Lee,Pauls Valley,Garvin,OK,Not a State,"34.744918, -97.228937",School,Schools,Unknown,Unknown,,Active
2151,Confederate Army Monument,No specific honoree,Purcell,McClain,OK,Not a State,"35.012033, -97.361167",Monument,Other: Monument,United Daughters of the Confederacy,1906,,Active
882,Confederate Soldiers,No specific honoree,Rentiesville,McIntosh,OK,Not a State,"35.530233, -95.485900",Monument,Other: Monument,United Daughters of the Confederacy and Oklahoma Historical Society,1983,,Active
886,City of Stonewall,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Pontotoc,OK,Not a State,"34.652564, -96.526218",City,Other: County/Municipality ,Unknown,1874,,Active
890,Stonewall Elementary School,"Thomas Jonathan ""Stonewall"" Jackson",Stonewall,Pontotoc,OK,Not a State,"34.647901, -96.528914",School,Schools,Unknown,Unknown,,Active
883,Confederate Monument,No specific honoree,Tahlequah,Cherokee,OK,Not a State,"35.912717, -94.970883",Monument,Other: Monument,United Daughters of the Confederacy,1913,,Active
884,Stand Watie Monument,Stand Watie,Tahlequah,Cherokee,OK,Not a State,"35.912753, -94.970833",Monument,Other: Monument,United Daughters of the Confederacy,1971,,Active
891,Lee School,Robert E. Lee,Tulsa,Tulsa,OK,Not a State,"36.133958, -95.983620",School,Schools,Unknown,1918,,Active
3036,Robert E. Lee Monument,Robert E. Lee,Tulsa,Tulsa,OK,Not a State,"36.133503, -95.983562",monument,Other: Monument,Unknown,1918,2018,Removed
892,Confederate Lane,No specific honoree,McConnellsburg,Fulton,PA,North,"39.922064, -78.015488",Highway / Roadway,Roads,Unknown,Unknown,,Active
894,Confederate Soldiers,No specific honoree,McConnellsburg,Fulton,PA,North,"39.924033, -77.983750",Monument,Other: Monument,United Daughters of the Confederacy,1929,,Active
895,Last Confederate Bivouac Monument,No specific honoree,McConnellsburg,Fulton,PA,North,"39.920617, -78.006317",Monument,Other: Monument,Pennsylvania Historical and Museum Commission and the Fulton County Historical Society,1930,,Active
950,Abbeville Confederate Monument,No specific honoree,Abbeville,Abbeville,SC,South,"34.177500, -82.378883",Monument,Other: Monument,United Daughters of the Confederacy,1906,,Active
949,First Secession Meeting Columns,No specific honoree,Abbeville,Abbeville,SC,South,"34.176950, -82.373617",Monument,Other: Monument,United Daughters of the Confederacy,1927,,Active
923,Beauregard Lane,Pierre Gustave Toutant-Beauregard,Aiken,Aiken,SC,South,"33.507055, -81.724425",Highway / Roadway,Roads,Unknown,Unknown,,Active
3037,Bedford Ln,Nathan Bedford Forrest,Aiken,Aiken,SC,South,"33.508956, -81.722381",Highway / Roadway,Roads,Unknown,Unknown,,Active
951,Confederate Memorial,No specific honoree,Aiken,Aiken,SC,South,"33.560033, -81.717967",Monument,Other: Monument,Ladies Monument Association of Aiken,1901,,Active
3038,Shelby Dr,Joseph Shelby,Aiken,Aiken,SC,South,"33.509448, -81.721351",Highway / Roadway,Roads,Unknown,Unknown,,Active
904,Beauregard Avenue,Pierre Gustave Toutant-Beauregard,Anderson,Anderson,SC,South,"34.534792, -82.671258",Highway / Roadway,Roads,Unknown,Unknown,,Active
3039,Bedford Forrest Ave,Nathan Bedford Forrest,Anderson,Anderson,SC,South,"34.536127, -82.671398",Highway / Roadway,Roads,Unknown,Unknown,,Active
920,Bonham Court,Milledge Luke Bonham,Anderson,Anderson,SC,South,"34.510240, -82.648400",Highway / Roadway,Roads,Unknown,Unknown,,Active
3040,Jeb Stuart Ave,"James Ewell Brown ""Jeb"" Stuart",Anderson,Anderson,SC,South,"34.533343, -82.672900",Highway / Roadway,Roads,Unknown,Unknown,,Active
983,Our Confederate Dead,No specific honoree,Anderson,Anderson,SC,South,"34.503150, -82.650350",Monument,Courthouse Grounds,Citizens of Anderson County,1901,,Active
984,Bamberg County Confederate Monument,No specific honoree,Bamberg,Bamberg,SC,South,"33.298433, -81.034517",Monument,Courthouse Grounds,United Daughters of the Confederacy,1911,,Active
952,Confederate Monument,No specific honoree,Barnwell,Barnwell,SC,South,"33.243750, -81.365700",Monument,Other: Monument,Barnwell Ladies Memorial Association,Unknown,,Active
3041,Jackson Street,"Thomas Jonathan ""Stonewall"" Jackson",Barnwell,Barnwell,SC,South,"33.244863, -81.366494",Highway / Roadway,Roads,Unknown,Unknown,,Active
3042,Perry St,Edward A. Perry,Barnwell,Barnwell,SC,South,"33.242691, -81.367288",Highway / Roadway,Roads,Unknown,Unknown,,Active
1002,City of Batesburg-Leesville,Robert E. Lee,Batesburg-Leesville,Lexington,SC,South,"33.913240, -81.531675",City,Other: County/Municipality ,Unknown,Unknown,,Active
2145,Beaufort Civil War Monument,No specific honoree,Beaufort,Beaufort,SC,South,"32.433533, -80.679433",Monument,Courthouse Grounds,United Daughters of the Confederacy,Unknown,,Active
926,Beauregard Court,Pierre Gustave Toutant-Beauregard,Beaufort,Beaufort,SC,South,"32.394409, -80.738061",Highway / Roadway,Roads,Unknown,Unknown,,Active
2132,Stephen Elliott Park,Stephen Elliott,Beaufort,Beaufort,SC,South,"32.430617, -80.669583",Park,"Other: Parks/Trails, Etc.",Unknown,Unknown,,Active
953,Confederate Monument,No specific honoree,Bennettsville,Marlboro,SC,South,"34.617017, -79.684017",Monument,Courthouse Grounds,United Daughters of the Confederacy,1907,,Active
1005,Lee Central High School,Robert E. Lee,Bishopville,Lee,SC,South,"34.180224, -80.212592",School,Schools,Unknown,Unknown,,Active
1007,Lee Central Middle School,Robert E. Lee,Bishopville,Lee,SC,South,"34.182480, -80.213716",School,Schools,Unknown,Unknown,,Active
897,Lee County,Robert E. Lee,Bishopville,Lee,SC,South,"34.218251, -80.248205",County,Other: County/Municipality ,Unknown,1902,,Active
1006,Lee County Career & Technology Center,Robert E. Lee,Bishopville,Lee,SC,South,"34.180372, -80.210076",School,Schools,Unknown,Unknown,,Active
3067,Lee St,Robert E. Lee,Bishopville,Lee,SC,South,"34.215894, -80.244561",Highway / Roadway,Roads,Unknown,Unknown,,Active
985,Monument to the Confederate Dead,No specific honoree,Bishopville,Lee,SC,South,"34.217233, -80.249700",Monument,Courthouse Grounds,United Daughters of the Confederacy,1913,,Active
913,Robert E Lee Lane,Robert E. Lee,Bluffton,Beaufort,SC,South,"32.298056, -80.964167",Highway / Roadway,Roads,Unknown,Unknown,,Active
954,Confederate War Memorial,No specific honoree,Camden,Kershaw,SC,South,"34.251067, -80.608100",Monument,Other: Monument,Ladies Memorial Association,1883,,Active
3058,Hampton St,Wade Hampton,Camden,Kershaw,SC,South,"34.254791, -80.606995",Highway / Roadway,Roads,Unknown,Unknown,,Active
3059,Lee Ct,Robert E. Lee,Camden,Kershaw,SC,South,"34.249905, -80.609430",Highway / Roadway,Roads,Unknown,Unknown,,Active
3060,Lee St,Robert E. Lee,Camden,Kershaw,SC,South,"34.255607, -80.610707",Highway / Roadway,Roads,Unknown,Unknown,,Active
955,Richard Kirkland Memorial Fountain,Richard Kirkland,Camden,Kershaw,SC,South,"34.247250, -80.601933",Monument,Other: Monument,National Humane Alliance,1911,,Active
907,Beauregard Street,Pierre Gustave Toutant-Beauregard,Charleston,Charleston,SC,South,"32.749859, -79.919643",Highway / Roadway,Roads,Unknown,Unknown,,Active
3043,Bonham Dr,Milledge Luke Bonham,Charleston,Charleston,SC,South,"32.744562, -79.909752",Highway / Roadway,Roads,Unknown,Unknown,,Active
956,Confederate Defenders of Charleston,No specific honoree,Charleston,Charleston,SC,South,"32.769417, -79.929050",Monument,Other: Monument,United Daughters of the Confederacy and Memorial Association of Charleston,1932,,Active
3044,Evans Rd,Nathan George Evans or Clement A. Evans,Charleston,Charleston,SC,South,"32.739995, -79.908121",highway / Roadway,Roads,Unknown,Unknown,,Active
2185,General Wade Hampton Monument,Wade Hampton,Charleston,Charleston,SC,South,"32.790417, -79.936817",Monument,Other: Monument,United Daughters of the Confederacy,1911,,Active
5003,Hampton Park,Wade Hampton,Charleston,Charleston,SC,South,"32.800496, -79.956007",Park,"Other: Parks/Trails, Etc.",City of Charleston,1903,,Active
3045,Jeb Stuart Rd,"James Ewell Brown ""Jeb"" Stuart",Charleston,Charleston,SC,South,"32.743262, -79.908057",Highway / Roadway,Roads,Unknown,Unknown,,Active
3046,Longstreet Dr,James Longstreet,Charleston,Charleston,SC,South,"32.743695, -79.906941",Highway / Roadway,Roads,Unknown,Unknown,,Active
912,Robert E Lee Boulevard,Robert E. Lee,Charleston,Charleston,SC,South,"32.740880, -79.910986",Highway / Roadway,Roads,Unknown,Unknown,,Active
3047,Trapier Dr,James H. Trapier,Charleston,Charleston,SC,South,"32.744282, -79.908990",Highway / Roadway,Roads,Unknown,Unknown,,Active
3048,Wade Hampton Dr,Wade Hampton,Charleston,Charleston,SC,South,"32.742198, -79.908347",Highway / Roadway,Roads,Unknown,Unknown,,Active
3049,Wallace Dr,Lew Wallace,Charleston,Charleston,SC,South,"32.741918, -79.910117",Highway / Roadway,Roads,Unknown,Unknown,,Active
2115,Washington Light Infantry Monument,No specific honoree,Charleston,Charleston,SC,South,"32.777017, -79.930550",Monument,Other Government Office Grounds,Unknown,1881,,Active
986,Chester Confederate Monument,No specific honoree,Chester,Chester,SC,South,"34.705417, -81.213417",Monument,Courthouse Grounds,United Daughters of the Confederacy,1905,,Active
957,Old Stone Church Confederate Memorial,"Thomas Jonathan ""Stonewall"" Jackson",Clemson,Pickens,SC,South,"34.664167, -82.815000",Monument,Other: Monument,Unknown,Unknown,,Active
